Age,Job,MaritalStatus,EducationLevel,CurrentCustomer,UsesRelevantService,ContactMeans,ContactDay,ContactMonth,ContactsTotal,DaysFromPrevAttempt,PrevAttempts,PrevOutcome,CallStartTime,CallEndTime,Outcome
38,data analyst,married,tertiary,0,0,mobile-phone,29,aug,4,-1,0,,10:08:47,10:09:57,0
33,technician,single,tertiary,1,1,,23,may,1,-1,0,,13:03:39,13:06:08,0
28,unemployed,married,primary,1,0,mobile-phone,2,feb,5,269,2,failure,13:30:16,13:46:37,1
76,retired,divorced,primary,0,0,mobile-phone,23,apr,5,184,2,success,09:35:31,09:37:20,0
30,self-employed,single,primary,0,0,mobile-phone,9,feb,3,-1,0,,17:52:27,17:56:11,0
37,engineer,single,secondary,1,0,mobile-phone,7,may,2,289,5,failure,11:24:18,11:24:46,0
42,self-employed,married,tertiary,0,1,,25,jun,1,-1,0,,16:01:46,16:07:08,0
56,data analyst,married,tertiary,1,1,mobile-phone,17,nov,1,172,2,failure,09:04:42,09:07:33,0
36,engineer,single,tertiary,0,0,mobile-phone,13,feb,1,-1,0,,14:34:22,14:35:18,0
62,retired,married,primary,0,0,mobile-phone,10,sep,1,-1,0,,12:33:15,12:37:51,0
58,construction worker,married,,0,1,mobile-phone,21,jul,2,-1,0,,14:43:52,14:45:10,0
47,technician,married,tertiary,0,1,,20,jun,3,-1,0,,17:10:39,17:19:59,1
33,technician,married,tertiary,0,0,mobile-phone,30,nov,1,105,3,failure,12:19:02,12:20:49,0
24,student,single,secondary,0,0,mobile-phone,4,may,2,-1,0,,15:42:39,15:44:28,0
55,technician,single,tertiary,1,0,,7,may,3,-1,0,,10:28:21,10:30:19,0
43,engineer,single,secondary,0,0,mobile-phone,12,oct,1,92,4,success,12:52:29,12:56:31,0
58,data analyst,single,,0,0,,6,jun,2,-1,0,,10:24:14,10:25:03,0
41,construction worker,married,secondary,1,0,,15,may,7,-1,0,,16:10:39,16:11:29,0
38,data analyst,married,tertiary,0,0,mobile-phone,18,nov,1,-1,0,,16:24:15,16:27:26,0
46,data analyst,married,tertiary,0,0,mobile-phone,11,sep,4,95,2,other,11:23:26,11:34:24,1
65,unemployed,married,tertiary,0,0,mobile-phone,10,aug,1,-1,0,,15:42:56,15:50:41,0
46,entrepreneur,married,secondary,1,0,mobile-phone,20,apr,2,-1,0,,11:48:25,11:49:34,0
46,data analyst,divorced,tertiary,1,0,mobile-phone,1,apr,1,-1,0,,16:30:34,16:50:30,1
35,technician,married,secondary,1,1,mobile-phone,17,nov,1,-1,0,,14:46:31,14:47:24,0
56,construction worker,married,secondary,1,1,mobile-phone,21,nov,2,179,3,call-again,17:24:04,17:24:23,0
34,construction worker,married,primary,1,0,mobile-phone,18,may,6,355,1,other,16:38:47,16:56:24,1
51,data analyst,married,tertiary,1,1,mobile-phone,14,jul,3,-1,0,,12:31:50,12:33:08,0
32,data analyst,single,tertiary,0,0,mobile-phone,6,jul,3,194,2,failure,10:53:19,10:58:54,1
32,data analyst,single,tertiary,1,0,mobile-phone,15,may,4,175,5,failure,17:38:58,18:05:36,1
31,technician,married,secondary,0,0,mobile-phone,28,aug,17,-1,0,,10:32:20,10:33:39,0
55,construction worker,married,secondary,1,0,mobile-phone,7,may,1,-1,0,,14:32:17,14:37:29,0
53,engineer,single,secondary,0,0,,10,jul,1,-1,0,,16:06:09,16:07:16,1
44,entrepreneur,married,tertiary,0,0,telephone,14,aug,2,-1,0,,14:37:23,14:46:35,1
30,self-employed,married,tertiary,1,1,mobile-phone,9,jul,2,-1,0,,09:34:08,09:35:47,0
35,construction worker,single,secondary,1,0,,3,jun,3,-1,0,,16:20:13,16:22:06,0
28,data analyst,single,tertiary,0,0,mobile-phone,23,mar,2,-1,0,,13:34:31,13:37:42,1
61,technician,divorced,secondary,0,0,mobile-phone,19,oct,1,-1,0,,15:41:30,15:43:41,1
30,data analyst,married,tertiary,0,0,mobile-phone,24,jul,2,-1,0,,10:20:19,10:21:49,0
38,data analyst,divorced,tertiary,1,0,,30,may,1,-1,0,,13:13:39,13:16:21,0
48,unemployed,married,secondary,0,0,mobile-phone,15,feb,4,185,6,success,11:54:50,12:01:12,1
28,technician,single,tertiary,0,0,mobile-phone,9,feb,21,-1,0,,09:45:52,09:50:05,1
25,construction worker,single,secondary,0,1,,27,may,1,-1,0,,13:54:49,13:56:27,0
30,technician,single,secondary,1,1,mobile-phone,5,may,2,286,6,failure,10:08:05,10:19:15,1
38,technician,married,secondary,1,0,mobile-phone,16,nov,4,-1,0,,11:41:55,12:07:51,1
30,engineer,married,secondary,1,0,mobile-phone,18,nov,1,-1,0,,13:50:45,14:05:43,1
36,technician,single,tertiary,1,0,mobile-phone,15,may,1,350,8,failure,10:01:23,10:04:28,0
50,technician,married,secondary,0,0,mobile-phone,7,jul,2,-1,0,,11:07:25,11:09:57,0
45,construction worker,married,secondary,0,0,mobile-phone,14,aug,2,-1,0,,17:57:45,18:01:20,0
50,technician,married,secondary,1,0,,5,may,2,-1,0,,14:27:32,14:30:57,0
36,construction worker,divorced,primary,1,0,mobile-phone,11,may,1,-1,0,,11:25:57,11:30:42,0
48,construction worker,married,secondary,1,0,mobile-phone,10,aug,1,102,1,success,11:56:17,11:58:55,0
55,retired,married,,0,1,mobile-phone,25,jul,1,-1,0,,11:14:41,11:18:35,0
33,construction worker,married,secondary,1,1,mobile-phone,31,jul,43,-1,0,,17:56:12,17:56:28,0
40,technician,married,tertiary,0,0,mobile-phone,30,jan,1,-1,0,,13:35:52,13:37:31,0
28,engineer,married,secondary,0,0,mobile-phone,2,dec,1,188,3,other,16:31:24,16:37:21,1
20,student,single,,0,0,mobile-phone,9,jul,2,-1,0,,13:52:09,13:56:22,1
56,construction worker,divorced,primary,1,0,mobile-phone,5,may,1,-1,0,,17:49:47,17:55:00,0
35,engineer,divorced,secondary,1,0,mobile-phone,3,nov,1,-1,0,,15:15:38,15:18:45,1
45,data analyst,married,tertiary,1,0,,15,may,5,-1,0,,13:19:36,13:30:33,0
35,data analyst,divorced,tertiary,1,0,,12,may,4,-1,0,,15:39:43,15:40:49,0
45,engineer,married,secondary,0,0,mobile-phone,14,aug,2,-1,0,,09:28:25,09:30:18,0
58,retired,divorced,tertiary,0,0,mobile-phone,9,apr,4,295,3,failure,09:01:23,09:04:05,0
36,data analyst,married,tertiary,1,0,mobile-phone,18,nov,2,-1,0,,09:06:38,09:07:50,0
38,entrepreneur,married,tertiary,1,0,mobile-phone,18,may,1,-1,0,,14:52:17,14:59:39,1
43,data analyst,divorced,tertiary,0,0,mobile-phone,5,aug,1,-1,0,,16:45:12,16:48:07,0
32,engineer,single,secondary,1,0,mobile-phone,2,jun,1,194,3,failure,10:23:34,10:26:08,0
32,data analyst,single,tertiary,0,0,mobile-phone,29,aug,2,-1,0,,12:46:22,12:50:37,0
37,construction worker,married,primary,1,0,mobile-phone,20,nov,4,-1,0,,16:32:27,16:35:03,0
40,construction worker,married,secondary,1,1,,20,jun,2,-1,0,,14:40:14,14:49:44,1
58,data analyst,married,tertiary,1,0,mobile-phone,15,jul,4,-1,0,,16:22:45,16:36:20,1
47,construction worker,married,primary,0,0,mobile-phone,28,aug,5,-1,0,,16:54:12,17:01:52,0
37,retired,married,primary,0,0,mobile-phone,4,aug,1,-1,0,,14:36:09,14:41:24,0
49,retired,divorced,secondary,0,1,mobile-phone,31,jul,4,-1,0,,12:22:29,12:23:48,0
40,construction worker,married,secondary,1,0,mobile-phone,10,aug,1,-1,0,,13:15:24,13:23:47,1
28,construction worker,single,secondary,0,0,mobile-phone,29,jan,1,-1,0,,12:28:55,12:29:20,0
39,student,single,tertiary,0,0,mobile-phone,2,feb,1,-1,0,,10:05:23,10:15:11,1
33,civil servant,married,secondary,1,0,mobile-phone,15,may,1,-1,0,,16:23:39,16:30:42,0
30,engineer,married,secondary,1,0,mobile-phone,18,nov,1,-1,0,,12:20:56,12:22:42,0
42,technician,married,secondary,1,0,mobile-phone,19,nov,1,-1,0,,14:35:16,14:36:32,0
46,technician,married,secondary,1,0,mobile-phone,15,apr,2,-1,0,,12:12:51,12:17:33,1
53,data analyst,married,tertiary,0,0,mobile-phone,17,nov,1,184,4,success,14:35:48,14:39:34,1
73,retired,divorced,tertiary,0,0,mobile-phone,20,apr,1,-1,0,,11:36:42,11:39:10,1
23,civil servant,single,secondary,0,0,mobile-phone,1,jun,1,-1,0,,15:13:43,15:16:55,1
34,data analyst,single,tertiary,0,0,mobile-phone,26,may,2,97,1,call-again,14:58:26,15:04:42,0
55,data analyst,divorced,tertiary,0,0,mobile-phone,4,feb,2,94,3,success,10:22:07,10:27:12,1
31,construction worker,married,primary,1,0,mobile-phone,18,may,1,-1,0,,10:30:47,10:32:46,0
45,self-employed,married,tertiary,1,0,mobile-phone,17,nov,1,-1,0,,12:32:41,12:34:55,0
58,unemployed,married,secondary,1,0,mobile-phone,7,aug,1,99,2,success,09:00:01,09:03:42,1
29,self-employed,single,tertiary,0,0,mobile-phone,29,jan,1,-1,0,,10:41:19,10:43:21,0
41,technician,single,secondary,0,0,,16,may,1,-1,0,,15:17:41,15:18:32,0
33,data analyst,married,tertiary,0,0,,20,may,1,-1,0,,14:01:31,14:13:28,0
29,data analyst,single,tertiary,1,0,mobile-phone,15,may,3,-1,0,,16:13:04,16:15:41,0
35,civil servant,married,secondary,0,0,,11,jun,1,-1,0,,15:11:57,15:19:13,0
37,data analyst,married,,0,0,mobile-phone,9,jul,1,-1,0,,11:12:15,11:18:21,0
35,data analyst,single,tertiary,1,0,mobile-phone,19,aug,1,-1,0,,15:58:08,15:59:16,0
32,engineer,married,secondary,1,0,mobile-phone,25,jul,5,-1,0,,12:44:29,12:46:41,0
58,data analyst,divorced,tertiary,0,0,mobile-phone,12,aug,4,-1,0,,13:28:54,13:32:45,0
59,technician,married,tertiary,0,0,,25,jun,1,-1,0,,14:26:19,14:28:56,0
42,entrepreneur,married,secondary,0,0,mobile-phone,1,jun,1,348,1,success,17:39:05,17:42:58,0
56,unemployed,married,secondary,0,0,mobile-phone,12,oct,3,187,1,failure,16:18:47,16:27:18,1
44,construction worker,married,primary,1,0,,7,may,2,-1,0,,14:20:52,14:31:21,0
34,construction worker,married,secondary,1,0,,2,jun,2,-1,0,,11:29:53,11:37:39,0
32,construction worker,single,secondary,0,0,mobile-phone,4,may,3,-1,0,,09:15:07,09:19:35,1
50,construction worker,married,,1,0,,19,jun,3,-1,0,,16:48:17,16:50:59,0
32,data analyst,single,tertiary,0,0,mobile-phone,5,feb,4,-1,0,,12:53:51,13:03:01,1
57,data analyst,married,tertiary,0,0,mobile-phone,5,aug,1,-1,0,,17:21:04,17:26:10,0
55,entrepreneur,married,secondary,0,0,telephone,3,jun,1,-1,0,,17:21:13,17:28:30,1
82,retired,married,,0,0,telephone,22,apr,3,-1,0,,17:08:07,17:11:22,0
32,data analyst,divorced,tertiary,1,0,mobile-phone,10,dec,1,185,5,other,11:07:41,11:20:59,1
43,construction worker,married,secondary,1,0,mobile-phone,18,may,1,-1,0,,16:40:29,16:45:25,0
28,civil servant,single,secondary,1,0,,29,may,3,-1,0,,15:42:33,15:44:52,0
44,technician,married,tertiary,0,0,,11,jun,2,-1,0,,15:12:12,15:14:48,0
28,civil servant,single,secondary,0,1,mobile-phone,16,jul,1,-1,0,,12:12:33,12:14:46,0
53,data analyst,married,tertiary,1,0,,8,may,2,-1,0,,10:15:16,10:16:22,0
36,engineer,married,secondary,1,0,mobile-phone,29,jan,1,253,1,failure,13:43:44,13:46:15,0
29,data analyst,married,tertiary,0,0,mobile-phone,15,apr,1,264,1,failure,13:52:37,13:59:54,0
31,construction worker,married,secondary,1,0,telephone,14,may,2,-1,0,,16:14:29,16:15:37,0
48,self-employed,married,tertiary,0,0,mobile-phone,13,aug,2,-1,0,,11:50:44,11:56:55,0
81,retired,married,primary,0,0,telephone,13,nov,1,94,2,other,12:07:50,12:10:05,1
34,construction worker,married,primary,1,0,,19,may,1,-1,0,,12:22:30,12:33:13,0
33,technician,single,secondary,1,0,mobile-phone,21,nov,1,122,4,failure,16:23:33,16:24:31,0
36,construction worker,married,,1,0,,20,may,2,-1,0,,12:32:20,12:36:48,0
57,civil servant,married,secondary,0,0,,16,jun,1,-1,0,,15:39:13,15:41:09,0
45,construction worker,married,secondary,1,0,telephone,20,apr,5,-1,0,,17:58:13,18:04:37,0
54,retired,single,secondary,0,0,mobile-phone,12,nov,1,-1,0,,17:29:02,17:33:03,1
25,construction worker,single,primary,1,1,mobile-phone,18,may,2,-1,0,,13:14:08,13:31:15,1
41,retired,married,secondary,0,1,mobile-phone,28,jul,3,-1,0,,14:09:00,14:16:52,0
34,technician,divorced,secondary,1,0,,20,may,1,-1,0,,10:06:59,10:12:19,0
46,construction worker,married,secondary,1,0,mobile-phone,11,may,1,-1,0,,15:27:26,15:31:40,0
30,technician,single,tertiary,1,0,,9,may,1,-1,0,,11:48:52,11:50:02,0
60,data analyst,married,tertiary,0,0,mobile-phone,1,sep,1,183,3,success,14:52:20,15:06:20,1
41,self-employed,single,tertiary,0,0,mobile-phone,27,may,3,-1,0,,16:41:16,16:45:05,1
38,construction worker,single,secondary,0,0,mobile-phone,13,may,1,-1,0,,09:54:43,09:59:59,0
57,engineer,single,secondary,1,0,,19,jun,1,-1,0,,13:58:02,14:06:34,1
39,construction worker,single,primary,1,1,mobile-phone,13,may,5,-1,0,,11:19:08,11:52:03,1
37,construction worker,married,secondary,1,0,mobile-phone,20,apr,1,-1,0,,15:41:00,15:43:04,0
38,engineer,married,secondary,1,0,,13,may,3,-1,0,,10:14:37,10:19:52,0
55,data analyst,married,,1,0,mobile-phone,22,may,2,-1,0,,16:09:22,16:15:00,1
32,construction worker,single,secondary,0,1,mobile-phone,23,jul,6,-1,0,,12:45:30,13:20:08,1
35,self-employed,married,tertiary,1,0,mobile-phone,4,feb,1,-1,0,,13:52:52,13:58:49,0
39,retired,married,primary,1,0,,27,may,1,-1,0,,14:39:05,14:42:53,0
56,construction worker,single,secondary,1,0,mobile-phone,16,apr,2,-1,0,,09:37:42,09:39:47,0
54,engineer,married,secondary,0,0,mobile-phone,12,aug,6,-1,0,,14:06:49,14:08:29,0
35,data analyst,married,tertiary,0,0,mobile-phone,22,aug,30,-1,0,,12:20:00,12:20:24,0
30,unemployed,single,secondary,0,0,mobile-phone,4,feb,1,-1,0,,10:40:58,10:49:33,0
50,technician,married,tertiary,0,1,mobile-phone,6,jul,1,85,7,failure,13:47:02,13:51:19,0
40,data analyst,married,primary,1,0,mobile-phone,22,apr,4,-1,0,,09:41:30,09:45:22,1
33,technician,married,secondary,0,0,mobile-phone,12,nov,2,192,1,success,11:22:41,11:33:08,1
50,engineer,married,secondary,0,0,mobile-phone,21,nov,1,-1,0,,16:09:46,16:18:36,1
32,civil servant,married,secondary,1,1,,6,may,1,-1,0,,14:49:11,14:51:35,0
48,data analyst,married,tertiary,1,0,mobile-phone,26,aug,2,-1,0,,15:17:22,15:20:46,0
38,retired,divorced,secondary,0,0,mobile-phone,7,jul,3,-1,0,,14:35:43,14:37:20,0
25,construction worker,single,secondary,0,0,mobile-phone,12,jan,2,-1,0,,16:05:43,16:10:08,1
38,construction worker,married,primary,0,0,mobile-phone,13,may,1,-1,0,,15:26:31,15:35:07,1
75,construction worker,married,secondary,0,0,telephone,5,aug,1,-1,0,,17:38:51,17:45:47,0
59,technician,married,secondary,0,1,,19,jun,1,-1,0,,10:26:58,10:30:34,0
64,retired,married,primary,0,0,mobile-phone,15,jul,2,182,1,success,13:05:53,13:10:03,0
39,data analyst,divorced,tertiary,1,0,,27,may,1,-1,0,,15:38:47,15:44:00,0
69,retired,married,,0,0,telephone,9,dec,1,-1,0,,11:13:43,11:20:18,1
30,engineer,married,secondary,1,0,,29,may,3,-1,0,,17:17:47,17:30:59,1
27,engineer,single,tertiary,0,0,mobile-phone,26,jan,1,307,1,failure,13:57:31,13:59:09,0
32,civil servant,single,secondary,0,0,mobile-phone,2,jul,1,-1,0,,14:40:20,14:46:16,1
26,civil servant,single,secondary,0,0,telephone,18,jun,6,92,5,other,17:06:49,17:11:29,1
45,construction worker,divorced,primary,1,0,,16,may,4,-1,0,,14:49:07,14:52:33,0
24,data analyst,single,tertiary,0,0,mobile-phone,27,sep,1,-1,0,,15:40:46,16:02:24,1
55,technician,divorced,secondary,1,0,mobile-phone,20,aug,4,-1,0,,11:53:51,11:55:57,0
30,construction worker,single,secondary,1,0,,5,may,2,-1,0,,17:54:15,17:54:20,0
57,construction worker,married,primary,0,0,mobile-phone,2,jun,2,-1,0,,15:48:27,15:56:29,1
32,data analyst,single,tertiary,0,0,mobile-phone,10,aug,2,375,5,failure,11:05:37,11:08:18,1
37,data analyst,married,tertiary,0,0,mobile-phone,18,aug,1,379,1,failure,12:01:46,12:04:13,0
48,civil servant,married,secondary,0,0,,11,jun,8,-1,0,,17:20:58,17:27:37,0
43,engineer,married,secondary,1,0,,27,may,4,-1,0,,17:05:42,17:09:24,0
35,data analyst,married,tertiary,0,0,mobile-phone,23,apr,3,-1,0,,14:02:03,14:03:36,1
75,retired,married,tertiary,0,0,mobile-phone,22,apr,1,-1,0,,13:28:02,13:32:02,1
44,data analyst,married,tertiary,0,0,mobile-phone,2,jun,1,-1,0,,13:54:34,13:59:28,1
27,engineer,married,secondary,1,0,,26,may,2,-1,0,,15:42:04,15:47:44,0
43,technician,divorced,secondary,0,0,,14,may,1,-1,0,,11:34:01,11:39:34,0
46,technician,married,secondary,1,0,mobile-phone,21,nov,2,-1,0,,16:41:32,17:07:12,1
65,retired,married,secondary,0,0,mobile-phone,27,oct,2,-1,0,,13:58:17,14:01:26,0
38,civil servant,divorced,primary,1,1,,29,may,3,-1,0,,10:20:56,10:22:54,0
43,technician,married,primary,1,0,mobile-phone,19,nov,1,-1,0,,13:43:30,13:50:44,0
37,retired,married,secondary,0,0,,17,jun,1,-1,0,,10:48:32,10:49:51,0
47,technician,married,secondary,1,0,mobile-phone,5,may,2,285,1,failure,16:58:22,17:01:08,0
34,technician,single,secondary,0,0,mobile-phone,28,aug,4,-1,0,,10:54:07,10:55:01,0
35,construction worker,single,secondary,1,0,mobile-phone,20,apr,1,-1,0,,12:04:25,12:07:43,0
28,construction worker,single,secondary,1,1,mobile-phone,5,may,2,-1,0,,16:22:34,16:25:59,0
47,civil servant,married,secondary,1,1,mobile-phone,29,jul,2,-1,0,,13:50:35,13:52:29,0
22,construction worker,single,secondary,1,0,,30,may,3,-1,0,,14:53:11,14:54:10,0
53,data analyst,married,tertiary,0,0,mobile-phone,4,feb,1,-1,0,,17:03:50,17:15:45,0
54,data analyst,single,tertiary,1,0,mobile-phone,25,jul,5,-1,0,,10:25:57,10:28:09,0
52,construction worker,married,secondary,0,0,mobile-phone,23,jul,1,-1,0,,10:22:38,10:23:37,0
32,data analyst,single,tertiary,0,0,,23,may,2,-1,0,,16:50:53,16:52:44,0
30,entrepreneur,married,primary,1,0,,21,may,7,-1,0,,10:41:05,10:43:51,0
39,technician,married,secondary,1,0,mobile-phone,18,feb,2,264,1,other,15:19:20,15:21:46,1
33,entrepreneur,single,secondary,0,0,mobile-phone,1,feb,5,-1,0,,15:54:56,16:04:19,1
42,construction worker,married,secondary,1,0,,27,may,1,-1,0,,15:29:58,15:33:16,0
58,data analyst,married,secondary,0,0,mobile-phone,18,aug,11,-1,0,,09:01:12,09:02:36,0
35,construction worker,married,secondary,1,1,,9,may,2,-1,0,,12:23:45,12:24:42,0
20,student,single,,0,0,mobile-phone,27,jan,3,202,2,success,10:16:26,10:19:42,1
43,data analyst,married,tertiary,1,0,,23,jun,2,-1,0,,17:15:59,17:27:01,1
95,retired,divorced,primary,0,0,telephone,21,apr,17,-1,0,,16:56:10,16:59:37,1
32,technician,married,secondary,1,0,,23,may,4,-1,0,,14:20:39,14:24:23,0
33,engineer,divorced,secondary,1,0,mobile-phone,18,nov,1,173,2,call-again,15:44:04,15:50:55,0
48,civil servant,divorced,primary,0,1,mobile-phone,23,jul,2,-1,0,,09:21:01,09:24:33,0
38,construction worker,married,secondary,0,0,,6,jun,1,-1,0,,11:55:51,12:01:52,0
41,civil servant,divorced,tertiary,1,0,mobile-phone,9,jul,1,-1,0,,09:07:19,09:18:21,1
36,data analyst,divorced,tertiary,0,0,mobile-phone,28,aug,4,-1,0,,15:13:44,15:15:05,0
55,retired,married,primary,0,0,,19,jun,2,-1,0,,09:32:58,09:48:20,1
40,technician,single,tertiary,0,0,mobile-phone,7,jul,2,-1,0,,17:11:55,17:14:55,1
56,retired,married,secondary,0,1,,19,jun,1,-1,0,,14:20:04,14:25:34,0
49,construction worker,divorced,secondary,0,1,mobile-phone,4,feb,1,-1,0,,17:06:40,17:27:06,1
70,retired,married,secondary,0,0,mobile-phone,2,sep,2,-1,0,,10:53:38,10:55:58,1
37,civil servant,married,secondary,0,0,mobile-phone,26,may,2,-1,0,,09:18:59,09:24:13,0
44,,married,,1,0,telephone,22,jul,2,-1,0,,14:34:58,14:39:27,0
35,construction worker,single,secondary,1,0,,30,may,7,-1,0,,15:17:38,15:22:50,0
36,technician,single,secondary,0,0,mobile-phone,30,jan,1,-1,0,,16:27:10,16:40:01,1
31,entrepreneur,single,tertiary,0,0,mobile-phone,29,jan,2,-1,0,,10:43:59,10:51:24,0
36,technician,single,secondary,1,0,mobile-phone,13,aug,3,-1,0,,14:57:17,14:59:38,0
48,construction worker,single,secondary,0,1,telephone,14,jul,4,-1,0,,09:09:36,09:11:39,0
37,unemployed,married,secondary,0,0,mobile-phone,29,jan,1,-1,0,,12:39:36,12:41:40,0
57,retired,divorced,primary,0,0,telephone,9,dec,3,191,2,failure,17:26:53,17:29:08,0
52,engineer,divorced,secondary,1,0,mobile-phone,24,jul,2,-1,0,,17:25:16,17:29:17,0
35,technician,single,secondary,1,0,mobile-phone,21,nov,3,185,2,failure,16:00:50,16:01:11,0
49,construction worker,single,primary,1,0,telephone,14,may,2,-1,0,,10:12:46,10:15:28,0
39,construction worker,married,primary,0,0,,9,jul,6,-1,0,,15:51:37,15:53:47,0
33,engineer,married,secondary,1,0,mobile-phone,5,may,1,-1,0,,14:29:02,14:29:39,0
34,civil servant,single,secondary,0,1,telephone,30,jan,2,-1,0,,17:06:26,17:15:54,0
33,data analyst,married,tertiary,1,1,mobile-phone,19,nov,2,-1,0,,10:46:09,10:51:49,0
63,technician,married,secondary,0,0,mobile-phone,25,feb,1,388,1,success,11:55:16,12:00:34,1
35,data analyst,married,tertiary,1,0,mobile-phone,23,jul,2,445,7,other,17:15:32,17:21:22,1
42,engineer,single,secondary,1,1,,3,jul,2,-1,0,,13:50:08,13:54:45,0
53,construction worker,married,secondary,1,0,mobile-phone,21,nov,5,154,1,failure,14:02:12,14:15:28,1
28,construction worker,single,secondary,1,0,,28,may,1,-1,0,,15:07:45,15:14:11,0
24,student,single,secondary,0,0,mobile-phone,27,oct,1,91,2,failure,12:00:15,12:03:19,1
44,civil servant,married,secondary,1,0,mobile-phone,30,jul,2,-1,0,,10:53:51,10:56:04,0
34,technician,single,secondary,0,0,mobile-phone,21,aug,1,-1,0,,12:54:15,13:01:01,0
44,construction worker,single,,1,0,,7,may,1,-1,0,,09:09:23,09:30:36,0
49,technician,divorced,secondary,0,1,mobile-phone,21,jul,2,-1,0,,15:05:58,15:14:00,0
55,civil servant,married,secondary,0,0,mobile-phone,8,jul,1,-1,0,,09:54:59,09:56:45,0
39,data analyst,married,tertiary,1,0,mobile-phone,5,may,2,-1,0,,17:24:58,17:38:29,1
35,construction worker,single,secondary,1,0,mobile-phone,15,jul,6,-1,0,,12:40:47,12:51:19,1
35,technician,single,secondary,1,0,,13,may,2,-1,0,,15:31:25,15:34:33,0
30,data analyst,married,tertiary,1,0,mobile-phone,30,jul,4,-1,0,,15:42:43,15:44:06,0
45,technician,divorced,tertiary,0,0,mobile-phone,27,aug,4,-1,0,,17:29:40,17:30:38,0
27,data analyst,single,tertiary,0,0,mobile-phone,15,jul,2,163,2,other,16:46:31,16:51:54,1
34,data analyst,single,tertiary,0,0,mobile-phone,18,aug,4,-1,0,,14:08:37,14:09:14,0
53,retired,married,primary,0,0,mobile-phone,11,aug,4,-1,0,,15:37:58,15:39:40,0
37,data analyst,divorced,tertiary,1,0,mobile-phone,17,sep,1,854,2,failure,10:43:12,10:48:40,1
38,data analyst,single,tertiary,0,0,mobile-phone,9,nov,4,189,2,success,12:23:56,12:29:43,1
52,data analyst,married,tertiary,0,0,mobile-phone,14,may,4,371,5,failure,16:36:39,16:39:24,0
